,time,open,high,low,close,volume,EMA8,EMA155,UpperBand,LowerBand,Trend,Velocity,Acceleration,wpr,wpr_lf,H,L,H_idx,L_idx,dir,last_H,last_L,H_wpr,L_wpr,BOS,H_raw,L_raw,H_tf,L_tf,H_idx_tf,L_idx_tf,dir_tf,last_H_tf,last_L_tf,low_since_H,high_since_L,swing_tf,swing_H_tf,swing_L_tf,ST_Long,ST_Short,KO_Long,KO_Short,Risk_Long,Risk_Short,Risk_Long_Adm,Risk_Short_Adm,signal,run-up,draw-down
5714,20260302  15:54:00,24925.0,24925.0,24896.0,24899.0,-1,24926.651723642026,25010.65924610598,25171.383365201895,24849.935127010067,-48.011279556902515,-0.003485259197760625,0.0022896170750980457,-67.10526315789474,-94.70899470899471,,,5711.0,5709.0,-1.0,25001.0,24914.0,-26.31578947368421,-11.650485436893204,DOWN,,,,,5604.0,5591.0,1,25139.0,24924.0,24849.0,25139.0,215.0,,,24902.5,25139.0,-3.5,240.0,-0.014056789429294348,0.9638941322944696,True,False,SHORT,112.0,104.0
5862,20260303  02:27:00,24925.0,24925.0,24911.0,24912.0,-1,24929.29530262684,24908.747349282203,24990.164365436845,24827.33033312756,-18.25478026965213,-0.017374525894034317,0.0023193064710731355,-50.84033613445378,-86.47058823529412,,,5861.0,5859.0,-1.0,24936.0,24932.0,-45.378151260504204,-38.61003861003861,DOWN,,,,,5838.0,5820.0,1,25033.0,24774.0,24907.0,25033.0,259.0,,,24748.1,25033.0,163.90000000000146,121.0,0.6579158638407251,0.4857096981374438,True,False,SHORT,13.0,1160.0
6103,20260303  14:30:00,24007.0,24007.0,23974.0,23979.0,-1,24010.013267340608,24206.556124680497,24745.556429400207,23667.555819960788,-117.06679141870312,-0.0033972377820168844,0.0004917283851078977,-62.65060240963855,-87.84145688269952,,,6102.0,6097.0,-1.0,24020.0,23984.0,-51.40562248995984,-58.23293172690763,DOWN,,,,,6074.0,6041.0,1,24135.0,23752.0,23959.0,24135.0,383.0,,,23713.7,24135.0,265.2999999999993,156.0,1.1063847533258238,0.6505692480920805,True,False,SHORT,290.0,115.0
6208,20260303  19:45:00,24143.0,24145.0,24132.0,24133.0,-1,24162.54028790076,24104.657454589447,24313.50700911815,23895.807900060743,-37.664582957277425,-0.018674585267919878,0.0013944130160124073,-52.17391304347826,-78.1160252728317,,,6204.0,6203.0,-1.0,24219.0,24159.0,-38.04347826086956,-36.86006825938566,DOWN,,,,,6200.0,6134.0,1,24277.0,23864.0,24132.0,24277.0,413.0,,,23822.7,24277.0,310.2999999999993,144.0,1.2857912402104972,0.5966933244934323,True,False,SHORT,69.0,124.0
6276,20260304  02:18:00,24082.0,24088.0,24072.0,24077.0,-1,24092.184191095024,24118.46726299342,24326.1003213165,23910.834204670344,-12.657418943808738,0.004305342409025775,0.0017048358177845224,-79.22077922077922,-78.46255798542082,,,6274.0,6272.0,-1.0,24096.0,24083.0,-76.62337662337663,-77.14285714285714,DOWN,,,,,6255.0,6248.0,1,24382.0,23997.0,24022.0,24382.0,385.0,,,23958.5,24382.0,118.5,305.0,0.49217095153050633,1.2667691157536238,True,False,SHORT,11.0,285.0
6898,20260305  12:33:00,24535.0,24536.0,24486.0,24487.0,-1,24526.287671941347,24437.696235218616,24622.100788626114,24253.29168181112,15.4966138416519,0.016296910695780153,-0.0067232506660580525,-54.74452554744526,-23.373759647188535,24536.0,,6898.0,6895.0,-1.0,24536.0,24516.0,-54.74452554744526,-24.817518248175183,DOWN,,,,,6854.0,6821.0,1,24699.0,23985.0,24425.0,24699.0,714.0,,,23913.6,24699.0,573.4000000000015,212.0,2.3416506717850347,0.8657655082288561,True,False,SHORT,49.0,302.0
6974,20260305  16:21:00,24264.0,24268.0,24219.0,24221.0,-1,24270.346193676356,24372.76144083141,24583.56048920153,24161.962392461293,-16.340856820046614,0.028278793217332704,0.006039029949044098,-82.6086956521739,-52.701212789415656,,,6972.0,6971.0,-1.0,24306.0,24256.0,-58.333333333333336,-52.63157894736842,DOWN,,,,,6854.0,6821.0,1,24699.0,23985.0,24185.0,24699.0,714.0,,,23913.6,24699.0,307.40000000000146,478.0,1.2691466083151046,1.973494075389125,True,False,SHORT,52.0,313.0
7221,20260306  07:51:00,24212.0,24216.0,24191.0,24200.0,-1,24209.40262627499,24172.782182867224,24278.726124302255,24066.838241432193,5.169163353228285,0.023851569710105585,-0.00686413018523609,-78.44311377245509,-62.219451371571076,24216.0,,7221.0,7219.0,-1.0,24216.0,24212.0,-78.44311377245509,-71.25748502994011,DOWN,,,,,7185.0,7036.0,1,24331.0,23908.0,24164.0,24331.0,423.0,,,23865.7,24331.0,334.2999999999993,131.0,1.3814049586776829,0.5413223140495868,True,False,SHORT,130.0,630.0
7492,20260306  21:24:00,23896.0,23905.0,23867.0,23872.0,-1,23897.74509569993,23867.47808926856,24034.013183593353,23700.942994943765,-18.64627099628372,-0.020619865844890672,0.003746133043038946,-64.77272727272727,-73.25066430469442,,,7489.0,7487.0,-1.0,23929.0,23882.0,-2.272727272727273,-38.46153846153846,DOWN,,,,,7489.0,7375.0,1,23929.0,23570.0,23867.0,23929.0,359.0,,,23534.1,23929.0,337.90000000000146,57.0,1.415465817694376,0.2387734584450402,True,False,SHORT,33.0,1041.0
7755,20260309  13:42:00,23461.0,23465.0,23434.0,23438.0,-1,23479.15924671662,23352.721855297008,23660.334364985363,23045.109345608653,14.095779890596658,0.031330022722295216,-0.010926247308878659,-61.67664670658683,-60.01317523056653,,,7751.0,7749.0,-1.0,23541.0,23485.0,-9.090909090909092,-11.267605633802816,DOWN,,,,,7641.0,7538.0,1,23698.0,22831.0,23010.0,23698.0,867.0,,,22744.3,23698.0,693.7000000000007,260.0,2.9597235258981174,1.1093096680604149,True,False,SHORT,111.0,35.0
7777,20260309  14:48:00,23500.0,23522.0,23457.0,23459.0,-1,23507.902112102292,23389.27534510362,23628.01434632484,23150.5363438824,23.891380153119485,0.00970193840002246,-0.003940002381608148,-68.53932584269663,-58.13333333333333,,,7776.0,7775.0,-1.0,23522.0,23465.0,-45.50561797752809,-43.258426966292134,DOWN,,,,,7641.0,7538.0,1,23698.0,22831.0,23010.0,23698.0,867.0,,,22744.3,23698.0,714.7000000000007,239.0,3.046591926339574,1.018798755275161,True,False,SHORT,75.0,110.0
7973,20260310  03:45:00,23901.0,23904.0,23890.0,23893.0,-1,23910.95613748656,23817.91418150192,24158.916916092414,23476.91144691143,71.31281322498351,-0.0069796261919539354,-0.0003771737091890605,-84.78260869565217,-30.085582620144834,23904.0,,7973.0,7969.0,-1.0,23904.0,23903.0,-84.78260869565217,-73.91304347826087,DOWN,,,,,7921.0,7854.0,1,24350.0,23534.0,23393.0,24350.0,816.0,,,23452.4,24350.0,440.59999999999854,457.0,1.844054744067294,1.9126940945046669,True,False,SHORT,12.0,144.0
8123,20260310  11:15:00,24156.0,24182.0,24141.0,24144.0,-1,24173.62710008728,24008.624158562892,24327.630809593953,23689.61750753183,64.71031841315373,-0.0002216924988366541,-0.0006762813518370206,-52.34375,-15.071151358344114,24182.0,,8123.0,8118.0,-1.0,24182.0,24147.0,-52.34375,-46.09375,DOWN,,,,,8078.0,7997.0,1,24377.0,23749.0,23981.0,24377.0,628.0,,,23686.2,24377.0,457.7999999999993,233.0,1.8961232604373726,0.9650430748840292,True,False,SHORT,45.0,12.0
8148,20260310  12:30:00,24194.0,24203.0,24160.0,24162.0,-1,24196.18240651558,24062.66020877991,24412.418546501103,23712.90187105872,66.07644065245847,-0.003030693231552485,-0.0009378029568829238,-82.14285714285714,-13.906856403622252,,,8146.0,8144.0,-1.0,24206.0,24172.0,-56.54761904761905,-70.23809523809524,DOWN,,,,,8078.0,7997.0,1,24377.0,23749.0,23981.0,24377.0,628.0,,,23686.2,24377.0,475.7999999999993,215.0,1.9692078470325274,0.8898270010760699,True,False,SHORT,41.0,132.0
8200,20260310  15:06:00,24074.0,24081.0,24028.0,24029.0,-1,24073.71874005431,24090.053163208362,24293.65925999326,23886.447066423465,41.29261103152087,-0.017991816494483448,-0.001299040811609583,-99.44444444444444,-22.509702457956017,,,8199.0,8198.0,-1.0,24088.0,24033.0,-75.28089887640449,-89.88764044943821,DOWN,,,,,8078.0,7997.0,1,24377.0,23749.0,23981.0,24377.0,628.0,,,23686.2,24377.0,342.7999999999993,348.0,1.4266095135045125,1.448250031212285,True,False,SHORT,85.0,25.0
8282,20260310  19:12:00,24243.0,24255.0,24101.0,24107.0,-1,24232.824085347394,24184.399023420523,24332.242426758843,24036.555620082203,39.22059558208716,-0.010695082430650005,-0.007006555558016277,-97.53086419753086,-17.464424320827945,24255.0,,8282.0,8278.0,-1.0,24255.0,24256.0,-97.53086419753086,-38.497652582159624,DOWN,,,,,8264.0,8201.0,1,24344.0,24004.0,24101.0,24344.0,340.0,,,23970.0,24344.0,137.0,237.0,0.5682996639980089,0.9831169369892562,True,False,SHORT,254.0,204.0
8486,20260311  08:33:00,24085.0,24086.0,24033.0,24038.0,-1,24078.967864418788,24146.325785646302,24242.01665676551,24050.634914527094,-0.10939209404793493,-1.0039719761958585,-0.5762746848526408,-94.52054794520548,-29.86784140969163,24086.0,,8486.0,8484.0,-1.0,24086.0,24081.0,-94.52054794520548,-74.88584474885845,DOWN,,,,,8410.0,8311.0,1,24361.0,23903.0,24026.0,24361.0,458.0,,,23857.2,24361.0,180.79999999999927,323.0,0.7521424411348667,1.3437057991513437,True,False,SHORT,86.0,266.0
8569,20260311  12:42:00,23912.0,23912.0,23861.0,23869.0,-1,23915.038634489032,23988.578845695447,24270.15823159898,23706.999459791914,-35.20991024906195,0.0015829231184527985,0.0019524169035571117,-67.04119850187266,-49.416342412451364,,,8568.0,8566.0,-1.0,23918.0,23888.0,-50.93632958801498,-55.43071161048689,DOWN,,,,,8555.0,8519.0,1,24048.0,23772.0,23861.0,24048.0,276.0,,,23744.4,24048.0,124.59999999999854,179.0,0.522016004021947,0.7499266831455026,True,False,SHORT,100.0,97.0
8649,20260311  16:42:00,23837.0,23841.0,23812.0,23815.0,-1,23854.181864399136,23923.4741909582,24043.589224933356,23803.359156983046,-26.730020128020513,0.005093936530019786,0.002888550718487675,-99.07692307692308,-57.113821138211385,,,8647.0,8645.0,-1.0,23872.0,23825.0,-86.66666666666667,-90.47619047619048,DOWN,,,,,8615.0,8590.0,1,24137.0,23772.0,23812.0,24137.0,365.0,,,23735.5,24137.0,79.5,322.0,0.33382322065924835,1.352089019525509,True,False,SHORT,118.0,23.0
8745,20260311  21:30:00,23899.0,23899.0,23892.0,23892.0,-1,23902.62542286851,23903.968492761567,23984.739740815035,23823.1972447081,-9.964466492525126,-0.008728766729420072,0.0015126747153896142,-82.53968253968254,-77.22929936305732,,,8743.0,8742.0,-1.0,23904.0,23896.0,-73.01587301587301,-62.31884057971015,DOWN,,,,,8733.0,8658.0,1,23944.0,23792.0,23892.0,23944.0,152.0,,,23776.8,23944.0,115.20000000000073,52.0,0.4821697639377228,0.21764607399966515,True,False,SHORT,7.0,459.0
8990,20260312  12:54:00,23879.0,23880.0,23860.0,23861.0,-1,23891.33761400187,23765.939009897535,24013.668977156067,23518.209042639002,21.996423372421305,0.01657329773040381,-0.005301829325793997,-51.04895104895105,-53.87931034482759,,,8986.0,8985.0,-1.0,23934.0,23896.0,-9.79020979020979,-7.633587786259542,DOWN,,,,,8986.0,8822.0,1,23934.0,23433.0,23860.0,23934.0,501.0,,,23382.9,23934.0,478.09999999999854,73.0,2.0036880264867296,0.30593856083148235,True,False,SHORT,19.0,271.0
9118,20260312  19:18:00,23832.0,23832.0,23797.0,23799.0,-1,23820.72094163347,23775.360661762134,23912.11577301057,23638.605550513697,9.427710597803339,0.01297032396424517,-0.0063094090907883284,-63.20754716981132,-60.560344827586206,,,9117.0,9116.0,-1.0,23839.0,23816.0,-32.075471698113205,-35.3448275862069,DOWN,,,,,9105.0,9056.0,1,23866.0,23590.0,23793.0,23866.0,276.0,,,23562.4,23866.0,236.59999999999854,67.0,0.9941594184629545,0.2815244337997395,True,False,SHORT,34.0,148.0
9230,20260313  04:03:00,23843.0,23843.0,23832.0,23834.0,-1,23842.56567577067,23811.704070703538,23900.55612538197,23722.852016025106,12.793925887963766,-0.0012657377961641475,-0.0014555338132966134,-96.66666666666667,-50.61576354679803,,,9229.0,9228.0,-1.0,23847.0,23838.0,-90.74074074074075,-85.71428571428571,DOWN,,,,,9196.0,9169.0,1,23892.0,23651.0,23832.0,23892.0,241.0,,,23626.9,23892.0,207.09999999999854,58.0,0.8689267433078733,0.24334983636821347,True,False,SHORT,21.0,18.0
9272,20260313  06:09:00,23835.0,23835.0,23819.0,23820.0,-1,23830.476370541575,23823.146204823624,23913.640977001403,23732.651432645845,10.895990137062379,-0.010636724433446031,-0.0019811064869935877,-92.0,-52.33990147783251,23835.0,,9272.0,9270.0,-1.0,23835.0,23826.0,-92.0,-72.0,DOWN,,,,,9196.0,9169.0,1,23892.0,23651.0,23816.0,23892.0,241.0,,,23626.9,23892.0,193.09999999999854,72.0,0.8106633081444103,0.30226700251889166,True,False,SHORT,20.0,311.0
9454,20260313  15:15:00,23853.0,23859.0,23825.0,23831.0,-1,23869.695483825322,23797.108860251843,24012.36805519999,23581.849665303696,15.944814038560468,0.003825949448037814,-0.003579522012211212,-59.70695970695971,-29.055258467023172,,,9453.0,9452.0,-1.0,23862.0,23836.0,-51.64835164835165,-52.747252747252745,DOWN,,,,,9443.0,9338.0,1,23994.0,23509.0,23825.0,23994.0,485.0,,,23460.5,23994.0,370.5,163.0,1.5546976627082372,0.6839830472913432,True,False,SHORT,67.0,331.0
9630,20260316  03:12:00,23702.0,23702.0,23695.0,23697.0,-1,23704.81197491275,23689.669366086848,23796.82049697834,23582.518235195355,-6.348016097439484,-0.022048087039229346,0.001977812736752259,-55.4140127388535,-59.87903225806452,,,9629.0,9628.0,-1.0,23704.0,23700.0,-35.80786026200873,-29.225352112676056,DOWN,,,,,9591.0,9589.0,1,23784.0,23500.0,23627.0,23784.0,284.0,,,23471.6,23784.0,225.40000000000146,87.0,0.9511752542515992,0.36713508038992276,True,False,SHORT,28.0,29.0
9731,20260316  08:15:00,23749.0,23749.0,23732.0,23741.0,-1,23757.43757716799,23721.72425841749,23815.263643203565,23628.184873631413,7.142656719420015,0.009120077191966012,-0.007999570353227752,-51.515151515151516,-51.21457489878542,,,9728.0,9721.0,-1.0,23784.0,23746.0,-26.262626262626263,-29.87012987012987,DOWN,,,,,9725.0,9638.0,1,23792.0,23668.0,23732.0,23792.0,124.0,,,23655.6,23792.0,85.40000000000146,51.0,0.35971526051978203,0.21481824691462026,True,False,SHORT,8.0,190.0
9875,20260316  15:27:00,23874.0,23879.0,23853.0,23853.0,-1,23876.866535789035,23759.991842486503,23942.268063933494,23577.71562103951,21.83744997031475,0.01492588667242202,-0.0028645097965589728,-50.70422535211268,-28.54251012145749,23879.0,,9875.0,9872.0,-1.0,23879.0,23864.0,-50.70422535211268,-33.333333333333336,DOWN,,,,,9869.0,9785.0,1,23925.0,23551.0,23853.0,23925.0,374.0,,,23513.6,23925.0,339.40000000000146,72.0,1.4228818178007019,0.30184882404728963,True,False,SHORT,54.0,66.0
9914,20260316  17:24:00,23819.0,23819.0,23791.0,23800.0,-1,23831.494439909333,23797.602529191758,24005.387643652557,23589.81741473096,25.3565531127019,-0.00867674949203536,-0.0035223139675950197,-90.0,-39.27125506072875,,,9912.0,9908.0,-1.0,23863.0,23807.0,-50.76923076923077,-73.18840579710145,DOWN,,,,,9869.0,9785.0,1,23925.0,23551.0,23787.0,23925.0,374.0,,,23513.6,23925.0,286.40000000000146,125.0,1.2033613445378213,0.5252100840336135,True,False,SHORT,45.0,23.0
9980,20260316  20:42:00,23833.0,23833.0,23822.0,23825.0,-1,23838.50975506368,23816.912572670266,23882.408445863035,23751.416699477497,16.4705244771343,-0.008112201841332064,-0.0018440559325106545,-62.280701754385966,-34.21052631578947,,,9978.0,9977.0,-1.0,23850.0,23833.0,-50.87719298245614,-53.50877192982456,DOWN,,,,,9969.0,9918.0,1,23896.0,23777.0,23822.0,23896.0,119.0,,,23765.1,23896.0,59.900000000001455,71.0,0.25141657922351085,0.29800629590766003,True,False,SHORT,43.0,76.0
10045,20260317  03:06:00,23792.0,23792.0,23785.0,23785.0,-1,23790.00094929292,23808.019618429447,23876.290956771674,23739.74828008722,3.250996710320319,-0.04045636854902815,-0.005836046647049897,-64.35643564356435,-42.30769230769231,,,10044.0,10043.0,-1.0,23798.0,23790.0,-57.42574257425743,-55.445544554455445,DOWN,,,,,9969.0,9918.0,1,23896.0,23777.0,23749.0,23896.0,119.0,,,23765.1,23896.0,19.900000000001455,111.0,0.08366617616145242,0.4666806811015346,True,False,SHORT,14.0,22.0
10085,20260317  05:06:00,23766.0,23767.0,23754.0,23755.0,-1,23768.11026123069,23797.225975641024,23858.889388261083,23735.562563020965,-1.6311638518714764,0.12715676074723037,-0.001612606926588711,-97.77777777777777,-48.38056680161943,23767.0,,10085.0,10082.0,-1.0,23767.0,23764.0,-97.77777777777777,-88.88888888888889,DOWN,,,,,9969.0,9918.0,1,23896.0,23777.0,23749.0,23896.0,119.0,,,23765.1,23896.0,-10.099999999998545,141.0,-0.04251736476530644,0.5935592506840665,True,False,SHORT,22.0,3.0
10117,20260317  06:42:00,23758.0,23758.0,23745.0,23747.0,-1,23764.48605334438,23789.144131936187,23852.100460521146,23726.18780335123,-3.7387263690323533,0.039174315411839127,0.007919636789455203,-95.83333333333333,-50.0,23758.0,,10117.0,10111.0,-1.0,23758.0,23773.0,-95.83333333333333,-46.51162790697674,DOWN,,,,,9969.0,9918.0,1,23896.0,23777.0,23745.0,23896.0,119.0,,,23765.1,23896.0,-18.099999999998545,149.0,-0.07622015412472541,0.6274476776013812,True,False,SHORT,40.0,117.0
10333,20260317  17:30:00,23938.0,23948.0,23918.0,23921.0,-1,23936.533225823878,23901.26871283399,24064.67722994614,23737.860195721838,29.279207227481056,-0.0073535704399502735,-0.0010713942621175558,-83.21678321678321,-22.037037037037038,,,10331.0,10330.0,-1.0,23952.0,23930.0,-67.83216783216783,-74.12587412587412,DOWN,,,,,10303.0,10126.0,1,24040.0,23630.0,23897.0,24040.0,410.0,,,23589.0,24040.0,332.0,119.0,1.3879018435684127,0.49747084152000337,True,False,SHORT,47.0,31.0
10573,20260318  08:39:00,24089.0,24089.0,24071.0,24082.0,-1,24095.73953354346,24042.31143361509,24166.75298313204,23917.86988409814,28.535594498044492,-0.004359961795401851,-0.0013720202611245402,-85.33333333333333,-10.756302521008404,,,10570.0,10568.0,-1.0,24108.0,24085.0,-62.16216216216216,-72.72727272727273,DOWN,,,,,10560.0,10372.0,1,24146.0,23890.0,24071.0,24146.0,256.0,,,23864.4,24146.0,217.59999999999854,64.0,0.9035794369238376,0.2657586579187775,True,False,SHORT,7.0,64.0
10659,20260318  12:57:00,24089.0,24093.0,24056.0,24060.0,-1,24083.3277116162,24086.99942500613,24154.52581467355,24019.473035338713,20.522898415057426,-0.016184540782971015,-0.0017737262845805672,-90.3225806451613,-20.66420664206642,,,10658.0,10657.0,-1.0,24094.0,24068.0,-66.93548387096774,-70.16129032258064,DOWN,,,,,10628.0,10580.0,1,24172.0,24018.0,24048.0,24172.0,154.0,,,24002.6,24172.0,57.400000000001455,112.0,0.2385702410640127,0.4655029093931837,True,False,SHORT,33.0,763.0
10917,20260319  05:00:00,23441.0,23441.0,23423.0,23432.0,-1,23449.10479893781,23507.532997182916,23772.971810224135,23242.094184141697,-60.10102039838244,-0.00717173535512308,0.0008492447499373586,-50.0,-84.57142857142857,,,10915.0,10907.0,-1.0,23461.0,23435.0,-25.225225225225227,-40.54054054054054,DOWN,,,,,10889.0,10852.0,1,23483.0,23297.0,23423.0,23483.0,186.0,,,23278.4,23483.0,153.59999999999854,51.0,0.6555138272447872,0.21765107545237283,True,False,SHORT,9.0,189.0
11004,20260319  09:21:00,23351.0,23358.0,23312.0,23316.0,-1,23351.264981158256,23390.87781031153,23504.643793595304,23277.111827027755,-45.93831848582104,-0.007574937238756592,0.002069977110732683,-54.93827160493827,-92.14208826695372,,,11001.0,10998.0,-1.0,23389.0,23321.0,-19.135802469135804,-32.098765432098766,DOWN,,,,,10889.0,10852.0,1,23483.0,23297.0,23243.0,23483.0,186.0,,,23278.4,23483.0,37.599999999998545,167.0,0.16126265225595535,0.716246354434723,True,False,SHORT,42.0,344.0
11125,20260319  15:24:00,23096.0,23104.0,23081.0,23087.0,-1,23129.918324178918,23173.259724601485,23380.289680549944,22966.229768653026,-52.469101891065584,-0.006303424295821582,0.0019849668941914556,-52.083333333333336,-90.41666666666667,,,11121.0,11120.0,-1.0,23197.0,23142.0,-22.916666666666668,-12.083333333333334,DOWN,,,,,11118.0,11102.0,1,23212.0,22972.0,23081.0,23212.0,240.0,,,22948.0,23212.0,139.0,125.0,0.6020704292458959,0.5414302421276043,True,False,SHORT,86.0,26.0
11145,20260319  16:24:00,23137.0,23140.0,23089.0,23089.0,-1,23134.62369881668,23162.315948235726,23336.14368403804,22988.48821243341,-44.30290393986937,-0.00848043294408824,0.0026178658220005306,-53.246753246753244,-90.25,,,11142.0,11140.0,-1.0,23204.0,23133.0,-18.181818181818183,-27.916666666666668,DOWN,,,,,11118.0,11102.0,1,23212.0,22972.0,23061.0,23212.0,240.0,,,22948.0,23212.0,141.0,123.0,0.6106804105851271,0.5327212092338343,True,False,SHORT,72.0,34.0
11164,20260319  17:21:00,23095.0,23103.0,23066.0,23085.0,-1,23112.14898776002,23150.85941783266,23267.50784953638,23034.21098612894,-38.706334388303254,-0.005281931145303784,0.0016950613966711893,-79.86577181208054,-90.58333333333333,,,11162.0,11160.0,-1.0,23130.0,23095.0,-58.38926174496644,-65.1006711409396,DOWN,,,,,11118.0,11102.0,1,23212.0,22972.0,23055.0,23212.0,240.0,,,22948.0,23212.0,137.0,127.0,0.5934589560320555,0.5501407840589126,True,False,SHORT,252.0,151.0
11302,20260320  03:24:00,23248.0,23248.0,23239.0,23241.0,-1,23250.6504220593,23187.585883451604,23396.624765805478,22978.54700109773,11.650189560878138,0.014992505930164731,-0.002973232633293332,-64.28571428571429,-75.20193861066235,,,11300.0,11299.0,-1.0,23258.0,23244.0,-48.80952380952381,-50.0,DOWN,,,,,11222.0,11181.0,1,23337.0,22934.0,23176.0,23337.0,403.0,,,22893.7,23337.0,347.2999999999993,96.0,1.4943418957876136,0.4130631212082096,True,False,SHORT,20.0,135.0
11434,20260320  10:00:00,23259.0,23270.0,23236.0,23237.0,-1,23275.448252028516,23226.00807803992,23320.3036614937,23131.712494586136,12.552156092994801,0.0009118968624327234,-0.00571074780268292,-53.284671532846716,-75.44570502431118,,,11433.0,11432.0,-1.0,23282.0,23247.0,-44.765342960288805,-39.711191335740075,DOWN,,,,,11419.0,11394.0,1,23383.0,23106.0,23236.0,23383.0,277.0,,,23078.3,23383.0,158.70000000000073,146.0,0.682962516675994,0.6283083014158454,True,False,SHORT,33.0,341.0
11515,20260320  14:03:00,23107.0,23111.0,23068.0,23074.0,-1,23099.27597809658,23124.116038230335,23335.79742530843,22912.43465115224,-19.88277393323138,-0.0060049547292009035,0.0034508214884846943,-53.44827586206897,-80.13392857142857,,,11514.0,11513.0,-1.0,23122.0,23097.0,-16.86046511627907,-12.745098039215685,DOWN,,,,,11511.0,11461.0,1,23136.0,22896.0,23068.0,23136.0,240.0,,,22872.0,23136.0,202.0,62.0,0.8754442229349051,0.26870070208893126,True,False,SHORT,37.0,784.0
11682,20260323  01:33:00,22270.0,22271.0,22240.0,22241.0,-1,22299.797148468744,22539.891287922048,22864.116459551566,22215.66611629253,-99.56755595373888,0.0021504560899968587,0.0008087460476178408,-99.52380952380952,-99.9195494770716,,,11679.0,11676.0,-1.0,22314.0,22244.0,-75.24271844660194,-82.03883495145631,DOWN,,,,,11511.0,11461.0,1,23136.0,22896.0,22240.0,23136.0,240.0,,,22872.0,23136.0,-631.0,895.0,-2.837102648262219,4.024099635807742,True,False,SHORT,168.0,173.0
11862,20260323  10:33:00,22170.0,22170.0,22088.0,22090.0,-1,22164.56098818411,22227.48037991259,22372.695474479566,22082.265285345617,-54.55785522822205,-0.005178731006798859,0.0034448945936504383,-87.28323699421965,-98.32699619771863,,,11861.0,11859.0,-1.0,22207.0,22153.0,-41.040462427745666,-36.41618497109827,DOWN,,,,,11773.0,11691.0,1,22304.0,22172.0,22068.0,22409.0,132.0,,,22158.8,22419.5,-68.79999999999927,329.5,-0.31145314622000575,1.4916251697600724,True,False,SHORT,1460.0,32.0
11941,20260323  14:30:00,22950.0,22969.0,22906.0,22908.0,-1,22979.446290663436,22561.418458701173,23340.047846176938,21782.78907122541,86.94623970261917,0.011473185806349512,-0.0019121619148090834,-68.62302483069978,-43.029490616621985,,,11940.0,11939.0,-1.0,22984.0,22932.0,-59.14221218961625,-56.207674943566595,DOWN,,,,,11895.0,11887.0,1,23550.0,22058.0,22435.0,23550.0,1492.0,,,21908.8,23550.0,999.2000000000007,642.0,4.3617950061114055,2.8025144054478783,True,False,SHORT,121.0,22.0
11988,20260323  16:51:00,23081.0,23090.0,22987.0,23005.0,-1,23097.23687803959,22819.55340717786,23723.034968477445,21916.071845878276,127.09550017485293,-0.0032100800332086617,-0.0013280630984566792,-94.15584415584415,-36.52815013404826,,,11987.0,11986.0,-1.0,23099.0,23046.0,-70.39473684210526,-73.35526315789474,DOWN,,,,,11895.0,11887.0,1,23550.0,22058.0,22435.0,23550.0,1492.0,,,21908.8,23550.0,1096.2000000000007,545.0,4.765051075853079,2.369050206476853,True,False,SHORT,85.0,221.0
12068,20260323  20:51:00,23000.0,23001.0,22960.0,22969.0,-1,22994.91442970293,22924.820724713867,23131.096449899607,22718.544999528127,72.43860172122697,-0.008266089917249286,-0.0009705973493579411,-76.30057803468208,-38.94101876675603,,,12066.0,12065.0,-1.0,23029.0,22984.0,-50.86705202312139,-59.53757225433526,DOWN,,,,,12047.0,12001.0,1,23101.0,22784.0,22960.0,23101.0,317.0,,,22752.3,23101.0,216.70000000000073,132.0,0.9434455135182233,0.5746876224476468,True,False,SHORT,32.0,372.0
12197,20260324  06:27:00,22616.0,22617.0,22582.0,22584.0,-1,22624.583048869215,22739.08615042748,23048.75522176818,22429.41707908678,-28.02083494816978,0.011608353570710226,0.003543562784640502,-98.33333333333333,-64.74530831099196,,,12194.0,12191.0,-1.0,22685.0,22594.0,-41.666666666666664,-80.55555555555556,DOWN,,,,,12047.0,12001.0,1,23101.0,22784.0,22582.0,23101.0,317.0,,,22752.3,23101.0,-168.29999999999927,517.0,-0.7452178533474995,2.2892313142047467,True,False,SHORT,100.0,8.0
12254,20260324  09:18:00,22858.0,22862.0,22772.0,22778.0,-1,22861.03900565614,22768.333817762057,22935.367748561235,22601.29988696288,-0.4290469448778027,-0.4214299940302686,-0.01390022450967715,-70.08928571428571,-51.742627345844504,,,12253.0,12251.0,-1.0,22903.0,22872.0,-33.47826086956522,-18.431372549019606,DOWN,,,,,12249.0,12198.0,1,22935.0,22576.0,22772.0,22935.0,359.0,,,22540.1,22935.0,237.90000000000146,157.0,1.044428834840642,0.6892615681798226,True,False,SHORT,84.0,175.0
12338,20260324  13:30:00,22764.0,22768.0,22712.0,22714.0,-1,22766.94612979554,22764.665595838345,22922.18840258612,22607.14278909057,1.512822585794417,-0.04457321811951743,-0.08118080406059722,-90.66666666666667,-56.03217158176944,,,12337.0,12335.0,-1.0,22810.0,22760.0,-57.333333333333336,-48.666666666666664,DOWN,,,,,12324.0,12273.0,1,22850.0,22603.0,22700.0,22850.0,247.0,,,22578.3,22850.0,135.70000000000073,136.0,0.5974288984767137,0.5987496698071674,True,False,SHORT,130.0,171.0
